productID,storeID,quantile_level,mean_quantile_loss,model_type
233,7,0.7,0.972027972027972,empirical_quantile
233,7,0.9,0.5797202797202795,empirical_quantile
233,7,0.95,0.3793706293706297,empirical_quantile
233,7,0.99,0.10447552447552456,empirical_quantile
2935,7,0.5,0.26223776223776224,empirical_quantile
2935,7,0.7,0.36713286713286714,empirical_quantile
2935,7,0.9,0.1804195804195804,empirical_quantile
2935,7,0.95,0.10874125874125883,empirical_quantile
2935,7,0.99,0.03174825174825178,empirical_quantile
862,1,0.5,0.26573426573426573,empirical_quantile
862,1,0.7,0.26643356643356647,empirical_quantile
862,1,0.9,0.17272727272727273,empirical_quantile
862,1,0.95,0.08741258741258748,empirical_quantile
862,1,0.99,0.024685314685314704,empirical_quantile
2247,7,0.5,0.8846153846153846,empirical_quantile
2247,7,0.7,0.7622377622377622,empirical_quantile
2247,7,0.9,0.3748251748251748,empirical_quantile
2247,7,0.95,0.2094405594405595,empirical_quantile
2247,7,0.99,0.04930069930069933,empirical_quantile
636,7,0.5,0.07342657342657342,empirical_quantile
636,7,0.7,0.1027972027972028,empirical_quantile
636,7,0.9,0.13426573426573424,empirical_quantile
636,7,0.95,0.10664335664335672,empirical_quantile
636,7,0.99,0.03552447552447555,empirical_quantile
725,7,0.5,0.15034965034965034,empirical_quantile
725,7,0.7,0.21048951048951045,empirical_quantile
725,7,0.9,0.13286713286713286,empirical_quantile
725,7,0.95,0.09895104895104902,empirical_quantile
725,7,0.99,0.02699300699300702,empirical_quantile
850,7,0.5,0.23426573426573427,empirical_quantile
850,7,0.7,0.2433566433566434,empirical_quantile
850,7,0.9,0.13706293706293704,empirical_quantile
850,7,0.95,0.07657342657342661,empirical_quantile
850,7,0.99,0.025314685314685337,empirical_quantile
834,1,0.5,0.16083916083916083,empirical_quantile
834,1,0.7,0.3083916083916084,empirical_quantile
834,1,0.9,0.18881118881118875,empirical_quantile
834,1,0.95,0.14790209790209805,empirical_quantile
834,1,0.99,0.04678321678321682,empirical_quantile
1131,5,0.5,0.06993006993006994,empirical_quantile
1131,5,0.7,0.0979020979020979,empirical_quantile
1131,5,0.9,0.1258741258741259,empirical_quantile
1131,5,0.95,0.05699300699300702,empirical_quantile
1131,5,0.99,0.022587412587412595,empirical_quantile
1910,7,0.5,0.28321678321678323,empirical_quantile
1910,7,0.7,0.3965034965034966,empirical_quantile
1910,7,0.9,0.25314685314685315,empirical_quantile
1910,7,0.95,0.18356643356643368,empirical_quantile
1910,7,0.99,0.08027972027972029,empirical_quantile
81,1,0.5,0.5699300699300699,empirical_quantile
81,1,0.7,0.4335664335664335,empirical_quantile
81,1,0.9,0.2328671328671328,empirical_quantile
81,1,0.95,0.12797202797202806,empirical_quantile
81,1,0.99,0.03559440559440562,empirical_quantile
1457,1,0.5,0.08741258741258741,empirical_quantile
1457,1,0.7,0.12237762237762238,empirical_quantile
1457,1,0.9,0.10349650349650348,empirical_quantile
1457,1,0.95,0.06223776223776225,empirical_quantile
1457,1,0.99,0.018251748251748266,empirical_quantile
1938,7,0.5,0.24125874125874125,empirical_quantile
1938,7,0.7,0.33776223776223774,empirical_quantile
1938,7,0.9,0.17762237762237762,empirical_quantile
1938,7,0.95,0.1517482517482518,empirical_quantile
1938,7,0.99,0.022167832167832177,empirical_quantile
476,1,0.5,0.3041958041958042,empirical_quantile
476,1,0.7,0.30629370629370634,empirical_quantile
476,1,0.9,0.19510489510489507,empirical_quantile
476,1,0.95,0.12552447552447557,empirical_quantile
476,1,0.99,0.040909090909090944,empirical_quantile
2476,5,0.5,0.027972027972027972,empirical_quantile
2476,5,0.7,0.03916083916083916,empirical_quantile
2476,5,0.9,0.05034965034965035,empirical_quantile
2476,5,0.95,0.05314685314685314,empirical_quantile
2476,5,0.99,0.00944055944055945,empirical_quantile
766,4,0.5,0.5629370629370629,empirical_quantile
766,4,0.7,0.5986013986013986,empirical_quantile
766,4,0.9,0.35524475524475524,empirical_quantile
766,4,0.95,0.24860139860139874,empirical_quantile
766,4,0.99,0.11468531468531472,empirical_quantile
882,1,0.5,1.972027972027972,empirical_quantile
882,1,0.7,2.074825174825175,empirical_quantile
882,1,0.9,1.1916083916083915,empirical_quantile
882,1,0.95,0.7958041958041964,empirical_quantile
882,1,0.99,0.23916083916083938,empirical_quantile
1262,7,0.5,0.0034965034965034965,empirical_quantile
1262,7,0.7,0.004895104895104895,empirical_quantile
1262,7,0.9,0.09930069930069928,empirical_quantile
1262,7,0.95,0.04965034965034969,empirical_quantile
1262,7,0.99,0.029930069930069962,empirical_quantile
1589,7,0.5,2.0874125874125875,empirical_quantile
1589,7,0.7,1.944055944055944,empirical_quantile
1589,7,0.9,1.0377622377622375,empirical_quantile
1589,7,0.95,0.694405594405595,empirical_quantile
1589,7,0.99,0.21048951048951067,empirical_quantile
1069,1,0.5,0.5664335664335665,empirical_quantile
1069,1,0.7,0.5405594405594405,empirical_quantile
1069,1,0.9,0.3335664335664335,empirical_quantile
1069,1,0.95,0.224825174825175,empirical_quantile
1069,1,0.99,0.06216783216783222,empirical_quantile
503,7,0.5,0.03496503496503497,empirical_quantile
503,7,0.7,0.048951048951048945,empirical_quantile
503,7,0.9,0.09999999999999996,empirical_quantile
503,7,0.95,0.05349650349650353,empirical_quantile
503,7,0.99,0.019300699300699317,empirical_quantile
2978,1,0.5,0.04895104895104895,empirical_quantile
2978,1,0.7,0.06853146853146852,empirical_quantile
2978,1,0.9,0.11818181818181815,empirical_quantile
2978,1,0.95,0.07307692307692311,empirical_quantile
2978,1,0.99,0.01902097902097904,empirical_quantile
2993,7,0.5,1.1923076923076923,empirical_quantile
2993,7,0.7,1.220979020979021,empirical_quantile
2993,7,0.9,0.5391608391608391,empirical_quantile
2993,7,0.95,0.3230769230769232,empirical_quantile
2993,7,0.99,0.08461538461538466,empirical_quantile
2861,1,0.5,1.2867132867132867,empirical_quantile
2861,1,0.7,1.33986013986014,empirical_quantile
2861,1,0.9,0.9209790209790208,empirical_quantile
2861,1,0.95,0.5569930069930075,empirical_quantile
2861,1,0.99,0.15440559440559454,empirical_quantile
129,1,0.5,1.7342657342657342,empirical_quantile
129,1,0.7,2.062937062937064,empirical_quantile
129,1,0.9,1.494405594405594,empirical_quantile
129,1,0.95,0.9727272727272733,empirical_quantile
129,1,0.99,0.3219580419580423,empirical_quantile
1689,7,0.5,0.5979020979020979,empirical_quantile
1689,7,0.7,0.5146853146853146,empirical_quantile
1689,7,0.9,0.3181818181818182,empirical_quantile
1689,7,0.95,0.16713286713286724,empirical_quantile
1689,7,0.99,0.042027972027972045,empirical_quantile
2014,1,0.5,0.4230769230769231,empirical_quantile
2014,1,0.7,0.4412587412587412,empirical_quantile
2014,1,0.9,0.26573426573426573,empirical_quantile
2014,1,0.95,0.15139860139860145,empirical_quantile
2014,1,0.99,0.050069930069930095,empirical_quantile
1734,1,0.5,0.24125874125874125,empirical_quantile
1734,1,0.7,0.3160839160839161,empirical_quantile
1734,1,0.9,0.20769230769230768,empirical_quantile
1734,1,0.95,0.15384615384615394,empirical_quantile
1734,1,0.99,0.049160839160839194,empirical_quantile
1481,1,0.5,0.038461538461538464,empirical_quantile
1481,1,0.7,0.05384615384615384,empirical_quantile
1481,1,0.9,0.06923076923076923,empirical_quantile
1481,1,0.95,0.05314685314685318,empirical_quantile
1481,1,0.99,0.016223776223776232,empirical_quantile
362,6,0.5,0.4230769230769231,empirical_quantile
362,6,0.7,0.4741258741258741,empirical_quantile
362,6,0.9,0.251048951048951,empirical_quantile
362,6,0.95,0.13951048951048964,empirical_quantile
362,6,0.99,0.042307692307692345,empirical_quantile
235,3,0.5,0.11888111888111888,empirical_quantile
235,3,0.7,0.1664335664335664,empirical_quantile
235,3,0.9,0.16013986013986012,empirical_quantile
235,3,0.95,0.12307692307692314,empirical_quantile
235,3,0.99,0.03762237762237766,empirical_quantile
2130,7,0.5,0.36013986013986016,empirical_quantile
2130,7,0.7,0.3531468531468531,empirical_quantile
2130,7,0.9,0.19440559440559438,empirical_quantile
2130,7,0.95,0.12272727272727281,empirical_quantile
2130,7,0.99,0.03034965034965038,empirical_quantile
2264,8,0.5,0.017482517482517484,empirical_quantile
2264,8,0.7,0.024475524475524476,empirical_quantile
2264,8,0.9,0.03146853146853147,empirical_quantile
2264,8,0.95,0.048251748251748286,empirical_quantile
2264,8,0.99,0.019650349650349667,empirical_quantile
1958,7,0.5,0.16433566433566432,empirical_quantile
1958,7,0.7,0.35524475524475535,empirical_quantile
1958,7,0.9,0.22097902097902095,empirical_quantile
1958,7,0.95,0.20244755244755253,empirical_quantile
1958,7,0.99,0.12762237762237766,empirical_quantile
2515,7,0.5,0.10139860139860139,empirical_quantile
2515,7,0.7,0.14195804195804193,empirical_quantile
2515,7,0.9,0.14265734265734265,empirical_quantile
2515,7,0.95,0.10279720279720284,empirical_quantile
2515,7,0.99,0.02797202797202801,empirical_quantile
2105,7,0.5,0.055944055944055944,empirical_quantile
2105,7,0.7,0.07832167832167831,empirical_quantile
2105,7,0.9,0.18881118881118875,empirical_quantile
2105,7,0.95,0.09440559440559447,empirical_quantile
2105,7,0.99,0.05888111888111895,empirical_quantile
673,7,0.5,0.4370629370629371,empirical_quantile
673,7,0.7,0.6118881118881119,empirical_quantile
673,7,0.9,0.40419580419580425,empirical_quantile
673,7,0.95,0.2241258741258742,empirical_quantile
673,7,0.99,0.038251748251748284,empirical_quantile
1541,1,0.5,0.7692307692307693,empirical_quantile
1541,1,0.7,0.9258741258741261,empirical_quantile
1541,1,0.9,0.5832167832167832,empirical_quantile
1541,1,0.95,0.35664335664335695,empirical_quantile
1541,1,0.99,0.10552447552447557,empirical_quantile
2221,7,0.5,0.42657342657342656,empirical_quantile
2221,7,0.7,0.42167832167832164,empirical_quantile
2221,7,0.9,0.28951048951048947,empirical_quantile
2221,7,0.95,0.19125874125874132,empirical_quantile
2221,7,0.99,0.06944055944055946,empirical_quantile
240,7,0.5,0.12937062937062938,empirical_quantile
240,7,0.7,0.1811188811188811,empirical_quantile
240,7,0.9,0.23286713286713284,empirical_quantile
240,7,0.95,0.09300699300699306,empirical_quantile
240,7,0.99,0.031398601398601414,empirical_quantile
825,9,0.5,0.2097902097902098,empirical_quantile
825,9,0.7,0.2440559440559441,empirical_quantile
825,9,0.9,0.16503496503496498,empirical_quantile
825,9,0.95,0.08601398601398606,empirical_quantile
825,9,0.99,0.025804195804195833,empirical_quantile
454,9,0.5,0.04895104895104895,empirical_quantile
454,9,0.7,0.06853146853146853,empirical_quantile
454,9,0.9,0.10419580419580417,empirical_quantile
454,9,0.95,0.059090909090909124,empirical_quantile
454,9,0.99,0.01902097902097904,empirical_quantile
2184,1,0.5,0.13986013986013987,empirical_quantile
2184,1,0.7,0.25804195804195806,empirical_quantile
2184,1,0.9,0.17202797202797193,empirical_quantile
2184,1,0.95,0.08601398601398608,empirical_quantile
2184,1,0.99,0.01720279720279722,empirical_quantile
1130,1,0.5,0.7167832167832168,empirical_quantile
1130,1,0.7,0.5825174825174826,empirical_quantile
1130,1,0.9,0.34755244755244746,empirical_quantile
1130,1,0.95,0.25979020979021,empirical_quantile
1130,1,0.99,0.08916083916083924,empirical_quantile
1518,1,0.5,0.08741258741258741,empirical_quantile
1518,1,0.7,0.12237762237762238,empirical_quantile
1518,1,0.9,0.12447552447552446,empirical_quantile
1518,1,0.95,0.08321678321678323,empirical_quantile
1518,1,0.99,0.03223776223776226,empirical_quantile
2968,1,0.5,1.632867132867133,empirical_quantile
2968,1,0.7,1.5167832167832167,empirical_quantile
2968,1,0.9,0.8426573426573427,empirical_quantile
2968,1,0.95,0.49335664335664364,empirical_quantile
2968,1,0.99,0.13006993006993012,empirical_quantile
1150,7,0.5,0.24475524475524477,empirical_quantile
1150,7,0.7,0.3426573426573426,empirical_quantile
1150,7,0.9,0.1699300699300699,empirical_quantile
1150,7,0.95,0.09650349650349656,empirical_quantile
1150,7,0.99,0.0360839160839161,empirical_quantile
1086,7,0.5,0.13986013986013987,empirical_quantile
1086,7,0.7,0.19580419580419578,empirical_quantile
1086,7,0.9,0.09300699300699299,empirical_quantile
1086,7,0.95,0.05699300699300702,empirical_quantile
1086,7,0.99,0.01720279720279722,empirical_quantile
18,7,0.5,0.6153846153846154,empirical_quantile
18,7,0.7,0.4622377622377623,empirical_quantile
18,7,0.9,0.22377622377622378,empirical_quantile
18,7,0.95,0.13041958041958052,empirical_quantile
18,7,0.99,0.034685314685314717,empirical_quantile
402,6,0.5,0.0,empirical_quantile
402,6,0.7,0.30000000000000004,empirical_quantile
402,6,0.9,0.29999999999999993,empirical_quantile
402,6,0.95,0.20000000000000012,empirical_quantile
402,6,0.99,0.07000000000000008,empirical_quantile
1102,9,0.5,0.8216783216783217,empirical_quantile
1102,9,0.7,0.7755244755244756,empirical_quantile
1102,9,0.9,0.4328671328671328,empirical_quantile
1102,9,0.95,0.2559440559440561,empirical_quantile
1102,9,0.99,0.06699300699300706,empirical_quantile
2177,1,0.5,0.8881118881118881,empirical_quantile
2177,1,0.7,0.8433566433566435,empirical_quantile
2177,1,0.9,0.5230769230769231,empirical_quantile
2177,1,0.95,0.36048951048951067,empirical_quantile
2177,1,0.99,0.1480419580419581,empirical_quantile
449,1,0.5,1.034965034965035,empirical_quantile
449,1,0.7,0.9048951048951049,empirical_quantile
449,1,0.9,0.5503496503496502,empirical_quantile
449,1,0.95,0.35314685314685335,empirical_quantile
449,1,0.99,0.09244755244755254,empirical_quantile
899,1,0.5,0.3881118881118881,empirical_quantile
899,1,0.7,0.5006993006993006,empirical_quantile
899,1,0.9,0.36713286713286714,empirical_quantile
899,1,0.95,0.23811188811188824,empirical_quantile
899,1,0.99,0.08020979020979026,empirical_quantile
2352,1,0.5,1.3986013986013985,empirical_quantile
2352,1,0.7,1.5587412587412588,empirical_quantile
2352,1,0.9,0.9244755244755248,empirical_quantile
2352,1,0.95,0.7045454545454547,empirical_quantile
2352,1,0.99,0.19489510489510492,empirical_quantile
2340,7,0.5,0.17482517482517482,empirical_quantile
2340,7,0.7,0.4258741258741259,empirical_quantile
2340,7,0.9,0.39300699300699293,empirical_quantile
2340,7,0.95,0.2395104895104897,empirical_quantile
2340,7,0.99,0.07650349650349657,empirical_quantile
2482,7,0.5,0.6503496503496503,empirical_quantile
2482,7,0.7,0.6146853146853147,empirical_quantile
2482,7,0.9,0.35594405594405587,empirical_quantile
2482,7,0.95,0.20699300699300716,empirical_quantile
2482,7,0.99,0.06000000000000005,empirical_quantile
362,3,0.5,0.5944055944055944,empirical_quantile
362,3,0.7,0.5216783216783216,empirical_quantile
362,3,0.9,0.31328671328671326,empirical_quantile
362,3,0.95,0.1951048951048952,empirical_quantile
362,3,0.99,0.05762237762237765,empirical_quantile
3031,5,0.5,0.17132867132867133,empirical_quantile
3031,5,0.7,0.23986013986013985,empirical_quantile
3031,5,0.9,0.14965034965034965,empirical_quantile
3031,5,0.95,0.11678321678321683,empirical_quantile
3031,5,0.99,0.02356643356643358,empirical_quantile
687,9,0.5,0.038461538461538464,empirical_quantile
687,9,0.7,0.05384615384615384,empirical_quantile
687,9,0.9,0.10629370629370627,empirical_quantile
687,9,0.95,0.09615384615384621,empirical_quantile
687,9,0.99,0.029230769230769265,empirical_quantile
1510,1,0.5,0.038461538461538464,empirical_quantile
1510,1,0.7,0.05384615384615385,empirical_quantile
1510,1,0.9,0.09230769230769227,empirical_quantile
1510,1,0.95,0.04615384615384619,empirical_quantile
1510,1,0.99,0.01923076923076925,empirical_quantile
1544,7,0.5,0.6678321678321678,empirical_quantile
1544,7,0.7,0.5846153846153845,empirical_quantile
1544,7,0.9,0.4090909090909091,empirical_quantile
1544,7,0.95,0.2090909090909092,empirical_quantile
1544,7,0.99,0.08258741258741262,empirical_quantile
929,10,0.5,0.06993006993006994,empirical_quantile
929,10,0.7,0.0979020979020979,empirical_quantile
929,10,0.9,0.12097902097902095,empirical_quantile
929,10,0.95,0.07797202797202799,empirical_quantile
929,10,0.99,0.025594405594405616,empirical_quantile
2773,1,0.5,1.1013986013986015,empirical_quantile
2773,1,0.7,0.90979020979021,empirical_quantile
2773,1,0.9,0.5545454545454545,empirical_quantile
2773,1,0.95,0.32482517482517503,empirical_quantile
2773,1,0.99,0.08398601398601407,empirical_quantile
1941,7,0.5,0.13286713286713286,empirical_quantile
1941,7,0.7,0.186013986013986,empirical_quantile
1941,7,0.9,0.13636363636363633,empirical_quantile
1941,7,0.95,0.09965034965034968,empirical_quantile
1941,7,0.99,0.04531468531468533,empirical_quantile
515,7,0.5,0.33916083916083917,empirical_quantile
515,7,0.7,0.4748251748251749,empirical_quantile
515,7,0.9,0.22797202797202804,empirical_quantile
515,7,0.95,0.21188811188811188,empirical_quantile
515,7,0.99,0.04818181818181819,empirical_quantile
2253,1,0.5,1.93006993006993,empirical_quantile
2253,1,0.7,1.6461538461538459,empirical_quantile
2253,1,0.9,0.7811188811188813,empirical_quantile
2253,1,0.95,0.42762237762237776,empirical_quantile
2253,1,0.99,0.07237762237762245,empirical_quantile
1146,9,0.5,0.32517482517482516,empirical_quantile
1146,9,0.7,0.32167832167832167,empirical_quantile
1146,9,0.9,0.2517482517482518,empirical_quantile
1146,9,0.95,0.1024475524475525,empirical_quantile
1146,9,0.99,0.023496503496503517,empirical_quantile
2818,1,0.5,1.6048951048951048,empirical_quantile
2818,1,0.7,1.4489510489510493,empirical_quantile
2818,1,0.9,0.9083916083916083,empirical_quantile
2818,1,0.95,0.5727272727272734,empirical_quantile
2818,1,0.99,0.1631468531468533,empirical_quantile
729,7,0.5,0.14685314685314685,empirical_quantile
729,7,0.7,0.2055944055944056,empirical_quantile
729,7,0.9,0.11258741258741257,empirical_quantile
729,7,0.95,0.0772727272727273,empirical_quantile
729,7,0.99,0.02405594405594407,empirical_quantile
425,1,0.5,0.45454545454545453,empirical_quantile
425,1,0.7,0.3202797202797203,empirical_quantile
425,1,0.9,0.21608391608391606,empirical_quantile
425,1,0.95,0.14755244755244767,empirical_quantile
425,1,0.99,0.036713286713286754,empirical_quantile
1319,7,0.5,0.7027972027972028,empirical_quantile
1319,7,0.7,0.6734265734265735,empirical_quantile
1319,7,0.9,0.3664335664335664,empirical_quantile
1319,7,0.95,0.21223776223776233,empirical_quantile
1319,7,0.99,0.06223776223776228,empirical_quantile
1633,1,0.5,0.541958041958042,empirical_quantile
1633,1,0.7,0.7587412587412589,empirical_quantile
1633,1,0.9,0.4741258741258742,empirical_quantile
1633,1,0.95,0.24860139860139868,empirical_quantile
1633,1,0.99,0.1450349650349651,empirical_quantile
1533,7,0.5,0.055944055944055944,empirical_quantile
1533,7,0.7,0.0783216783216783,empirical_quantile
1533,7,0.9,0.1006993006993007,empirical_quantile
1533,7,0.95,0.058391608391608424,empirical_quantile
1533,7,0.99,0.02286713286713287,empirical_quantile
418,1,0.5,0.2762237762237762,empirical_quantile
418,1,0.7,0.427972027972028,empirical_quantile
418,1,0.9,0.2986013986013985,empirical_quantile
418,1,0.95,0.18531468531468542,empirical_quantile
418,1,0.99,0.0514685314685315,empirical_quantile
1157,1,0.5,0.5209790209790209,empirical_quantile
1157,1,0.7,0.4811188811188811,empirical_quantile
1157,1,0.9,0.279020979020979,empirical_quantile
1157,1,0.95,0.17552447552447564,empirical_quantile
1157,1,0.99,0.04930069930069933,empirical_quantile
3031,2,0.5,0.1958041958041958,empirical_quantile
3031,2,0.7,0.2741258741258741,empirical_quantile
3031,2,0.9,0.13076923076923078,empirical_quantile
3031,2,0.95,0.08741258741258749,empirical_quantile
3031,2,0.99,0.026083916083916105,empirical_quantile
76,1,0.5,0.46503496503496505,empirical_quantile
76,1,0.7,0.44405594405594395,empirical_quantile
76,1,0.9,0.33636363636363636,empirical_quantile
76,1,0.95,0.2181818181818183,empirical_quantile
76,1,0.99,0.08300699300699303,empirical_quantile
2146,2,0.5,0.13286713286713286,empirical_quantile
2146,2,0.7,0.18601398601398597,empirical_quantile
2146,2,0.9,0.10839160839160837,empirical_quantile
2146,2,0.95,0.07167832167832171,empirical_quantile
2146,2,0.99,0.017342657342657358,empirical_quantile
1902,1,0.5,1.0769230769230769,empirical_quantile
1902,1,0.7,1.1279720279720278,empirical_quantile
1902,1,0.9,0.6412587412587413,empirical_quantile
1902,1,0.95,0.3157342657342659,empirical_quantile
1902,1,0.99,0.07615384615384621,empirical_quantile
1285,8,0.5,0.08041958041958042,empirical_quantile
1285,8,0.7,0.11258741258741257,empirical_quantile
1285,8,0.9,0.10489510489510487,empirical_quantile
1285,8,0.95,0.06293706293706296,empirical_quantile
1285,8,0.99,0.01839160839160841,empirical_quantile
28,1,0.5,0.2517482517482518,empirical_quantile
28,1,0.7,0.2538461538461539,empirical_quantile
28,1,0.9,0.17062937062937056,empirical_quantile
28,1,0.95,0.09580419580419584,empirical_quantile
28,1,0.99,0.03195804195804198,empirical_quantile
1137,7,0.5,0.0979020979020979,empirical_quantile
1137,7,0.7,0.13706293706293704,empirical_quantile
1137,7,0.9,0.11538461538461536,empirical_quantile
1137,7,0.95,0.07517482517482518,empirical_quantile
1137,7,0.99,0.025034965034965048,empirical_quantile
1166,7,0.5,0.44755244755244755,empirical_quantile
1166,7,0.7,0.4223776223776223,empirical_quantile
1166,7,0.9,0.2895104895104895,empirical_quantile
1166,7,0.95,0.18321678321678328,empirical_quantile
1166,7,0.99,0.04825174825174828,empirical_quantile
3,7,0.5,0.3776223776223776,empirical_quantile
3,7,0.7,0.36363636363636365,empirical_quantile
3,7,0.9,0.2258741258741259,empirical_quantile
3,7,0.95,0.13846153846153855,empirical_quantile
3,7,0.99,0.04468531468531472,empirical_quantile
1034,2,0.5,0.06643356643356643,empirical_quantile
1034,2,0.7,0.09300699300699299,empirical_quantile
1034,2,0.9,0.11468531468531468,empirical_quantile
1034,2,0.95,0.1003496503496504,empirical_quantile
1034,2,0.99,0.028671328671328707,empirical_quantile
1681,1,0.5,0.055944055944055944,empirical_quantile
1681,1,0.7,0.07832167832167831,empirical_quantile
1681,1,0.9,0.12377622377622374,empirical_quantile
1681,1,0.95,0.07937062937062941,empirical_quantile
1681,1,0.99,0.03286713286713289,empirical_quantile
84,7,0.5,0.3076923076923077,empirical_quantile
84,7,0.7,0.42307692307692285,empirical_quantile
84,7,0.9,0.3272727272727274,empirical_quantile
84,7,0.95,0.2580419580419582,empirical_quantile
84,7,0.99,0.11076923076923073,empirical_quantile
1626,4,0.5,0.055944055944055944,empirical_quantile
1626,4,0.7,0.07832167832167831,empirical_quantile
1626,4,0.9,0.09580419580419577,empirical_quantile
1626,4,0.95,0.05139860139860143,empirical_quantile
1626,4,0.99,0.0188811188811189,empirical_quantile
256,1,0.5,0.12237762237762238,empirical_quantile
256,1,0.7,0.1713286713286713,empirical_quantile
256,1,0.9,0.10349650349650348,empirical_quantile
256,1,0.95,0.06573426573426576,empirical_quantile
256,1,0.99,0.01755244755244757,empirical_quantile
450,1,0.5,0.3986013986013986,empirical_quantile
450,1,0.7,0.4174825174825174,empirical_quantile
450,1,0.9,0.2601398601398602,empirical_quantile
450,1,0.95,0.16608391608391618,empirical_quantile
450,1,0.99,0.05601398601398605,empirical_quantile
1542,1,0.5,0.03496503496503497,empirical_quantile
1542,1,0.7,0.04895104895104895,empirical_quantile
1542,1,0.9,0.09999999999999996,empirical_quantile
1542,1,0.95,0.05349650349650353,empirical_quantile
1542,1,0.99,0.019300699300699317,empirical_quantile
490,7,0.5,0.027972027972027972,empirical_quantile
490,7,0.7,0.03916083916083916,empirical_quantile
490,7,0.9,0.05034965034965035,empirical_quantile
490,7,0.95,0.047202797202797235,empirical_quantile
490,7,0.99,0.00944055944055945,empirical_quantile
2676,7,0.5,0.7132867132867133,empirical_quantile
2676,7,0.7,0.6468531468531469,empirical_quantile
2676,7,0.9,0.481118881118881,empirical_quantile
2676,7,0.95,0.3255244755244756,empirical_quantile
2676,7,0.99,0.12986013986013986,empirical_quantile
2595,7,0.5,0.36713286713286714,empirical_quantile
2595,7,0.7,0.26853146853146853,empirical_quantile
2595,7,0.9,0.18251748251748248,empirical_quantile
2595,7,0.95,0.11923076923076928,empirical_quantile
2595,7,0.99,0.03664335664335667,empirical_quantile
1183,1,0.5,1.0524475524475525,empirical_quantile
1183,1,0.7,0.9783216783216786,empirical_quantile
1183,1,0.9,0.5398601398601398,empirical_quantile
1183,1,0.95,0.32342657342657366,empirical_quantile
1183,1,0.99,0.08769230769230776,empirical_quantile
351,7,0.5,0.6188811188811189,empirical_quantile
351,7,0.7,0.6559440559440558,empirical_quantile
351,7,0.9,0.43496503496503486,empirical_quantile
351,7,0.95,0.31993006993007,empirical_quantile
351,7,0.99,0.1515384615384616,empirical_quantile
2657,7,0.5,0.5804195804195804,empirical_quantile
2657,7,0.7,0.4622377622377623,empirical_quantile
2657,7,0.9,0.26573426573426573,empirical_quantile
2657,7,0.95,0.14790209790209796,empirical_quantile
2657,7,0.99,0.04937062937062941,empirical_quantile
2044,1,0.5,0.4090909090909091,empirical_quantile
2044,1,0.7,0.5727272727272728,empirical_quantile
2044,1,0.9,0.4517482517482518,empirical_quantile
2044,1,0.95,0.282867132867133,empirical_quantile
2044,1,0.99,0.10174825174825172,empirical_quantile
2703,7,0.5,1.4475524475524475,empirical_quantile
2703,7,0.7,1.4363636363636363,empirical_quantile
2703,7,0.9,0.9020979020979021,empirical_quantile
2703,7,0.95,0.6139860139860143,empirical_quantile
2703,7,0.99,0.1516083916083917,empirical_quantile
2426,1,0.5,0.2692307692307692,empirical_quantile
2426,1,0.7,0.3832167832167832,empirical_quantile
2426,1,0.9,0.251048951048951,empirical_quantile
2426,1,0.95,0.16503496503496515,empirical_quantile
2426,1,0.99,0.05559440559440563,empirical_quantile
1151,7,0.5,0.28321678321678323,empirical_quantile
1151,7,0.7,0.3608391608391608,empirical_quantile
1151,7,0.9,0.24125874125874125,empirical_quantile
1151,7,0.95,0.17762237762237773,empirical_quantile
1151,7,0.99,0.05132867132867137,empirical_quantile
1619,7,0.5,0.2062937062937063,empirical_quantile
1619,7,0.7,0.2888111888111888,empirical_quantile
1619,7,0.9,0.2055944055944056,empirical_quantile
1619,7,0.95,0.12832167832167837,empirical_quantile
1619,7,0.99,0.03587412587412591,empirical_quantile
544,7,0.5,0.3776223776223776,empirical_quantile
544,7,0.7,0.4300699300699301,empirical_quantile
544,7,0.9,0.22937062937062935,empirical_quantile
544,7,0.95,0.1576923076923078,empirical_quantile
544,7,0.99,0.03874125874125877,empirical_quantile
2378,1,0.5,0.4405594405594406,empirical_quantile
2378,1,0.7,0.30349650349650353,empirical_quantile
2378,1,0.9,0.19650349650349647,empirical_quantile
2378,1,0.95,0.14125874125874138,empirical_quantile
2378,1,0.99,0.04685314685314689,empirical_quantile
884,7,0.5,0.10839160839160839,empirical_quantile
884,7,0.7,0.1517482517482517,empirical_quantile
884,7,0.9,0.10629370629370628,empirical_quantile
884,7,0.95,0.06713286713286715,empirical_quantile
884,7,0.99,0.017832167832167848,empirical_quantile
1810,1,0.5,0.15034965034965034,empirical_quantile
1810,1,0.7,0.21048951048951045,empirical_quantile
1810,1,0.9,0.15384615384615385,empirical_quantile
1810,1,0.95,0.105944055944056,empirical_quantile
1810,1,0.99,0.03699300699300703,empirical_quantile
1506,1,0.5,0.05244755244755245,empirical_quantile
1506,1,0.7,0.07342657342657341,empirical_quantile
1506,1,0.9,0.09440559440559441,empirical_quantile
1506,1,0.95,0.05174825174825178,empirical_quantile
1506,1,0.99,0.015944055944055954,empirical_quantile
1867,7,0.5,0.12237762237762238,empirical_quantile
1867,7,0.7,0.17132867132867133,empirical_quantile
1867,7,0.9,0.19440559440559438,empirical_quantile
1867,7,0.95,0.1506993006993008,empirical_quantile
1867,7,0.99,0.047552447552447585,empirical_quantile
1997,7,0.5,0.9825174825174825,empirical_quantile
1997,7,0.7,1.5041958041958043,empirical_quantile
